filename,transcript
data/wav48/p284/p284_351.wav,his is a sector in overall deficit and urgent action is required.
data/wav48/p284/p284_352.wav,hey should take their mobile phones.
data/wav48/p284/p284_353.wav,"ight months later, he was dead."
data/wav48/p284/p284_354.wav, HAVE a dream.
data/wav48/p284/p284_355.wav,e have big ideas.
data/wav48/p284/p284_356.wav,"rs Thatcher was in the right place, at the right time."
data/wav48/p284/p284_357.wav, first met him last summer.
data/wav48/p284/p284_358.wav,e met Mr Davies to establish the scale of the scandal.
data/wav48/p284/p284_359.wav,angers can expect a physical battle in the national stadium tonight.
data/wav48/p284/p284_360.wav,he is free.
data/wav48/p284/p284_361.wav,ou must have a government and a good civil service.
data/wav48/p284/p284_362.wav,et he left a few days later.
data/wav48/p284/p284_363.wav,he pair are very much in love.
data/wav48/p284/p284_364.wav,t is the Holiday programme with a mortgage.
data/wav48/p284/p284_365.wav,o do so he reckons that a good opening result is essential.
data/wav48/p284/p284_366.wav,"entally, you have to be tough."
data/wav48/p284/p284_367.wav,t should be an enjoyable and challenging period of their lives.
data/wav48/p284/p284_368.wav,here was a substantial explosion.
data/wav48/p284/p284_369.wav,heir time has gone.
data/wav48/p284/p284_370.wav,ll the investment is possible through the public sector.
data/wav48/p284/p284_371.wav,hey believed it worked.
data/wav48/p284/p284_372.wav,"or one veteran, the memories remain vivid."
data/wav48/p284/p284_373.wav,he final decision was between Scotland and the Republic of Ireland.
data/wav48/p284/p284_374.wav,"ow, though, he has an incentive."
data/wav48/p284/p284_375.wav,hey have not done so this season so far.
data/wav48/p284/p284_376.wav,t is a simple equation.
data/wav48/p284/p284_377.wav,lark is back on top form.
data/wav48/p284/p284_378.wav,here is no signature.
data/wav48/p284/p284_379.wav,he task is enormous.
data/wav48/p284/p284_380.wav,'m not going to get upset by two comedy promoters.
data/wav48/p284/p284_381.wav,"e's delighted, too, with the new premises."
data/wav48/p284/p284_382.wav,t is hard to understand.
data/wav48/p284/p284_383.wav,he Cabinet is split over the issue.
data/wav48/p284/p284_384.wav, was lost.
data/wav48/p284/p284_385.wav,omething is wrong.
data/wav48/p284/p284_386.wav,he award to Senator Mitchell was announced by the Foreign Office.
data/wav48/p284/p284_387.wav,"hat's the name of the game, though."
data/wav48/p284/p284_388.wav,t's like a car crash.
data/wav48/p284/p284_389.wav,tar and producer were in agreement about their opinion of the director.
data/wav48/p284/p284_390.wav,"uilding an underground, for example, has proved a nightmare."
data/wav48/p284/p284_391.wav,ou had to go and see him.
data/wav48/p284/p284_392.wav,"ne day, he threw the baby against a wall."
data/wav48/p284/p284_393.wav,"n the contrary, it was actually very funny."
data/wav48/p284/p284_394.wav,e also insisted that no concessions had been made to the French.
data/wav48/p284/p284_395.wav,e try to keep it right.
data/wav48/p284/p284_396.wav,tewart will travel with some confidence.
data/wav48/p284/p284_397.wav,"ere, again, they were denied a voice."
data/wav48/p284/p284_398.wav,t can help.
data/wav48/p284/p284_399.wav, love the thought of having a crack at defending the title.
data/wav48/p284/p284_400.wav,he compromise is entirely on the arrival at that position.
data/wav48/p284/p284_401.wav,e repeated his call for an inquiry into the police response.
data/wav48/p284/p284_402.wav,ut we are a young side.
data/wav48/p284/p284_403.wav,"y then, a massive legal battle is likely to have started."
data/wav48/p284/p284_404.wav,"o, in a sense, it was a government subsidy."
data/wav48/p284/p284_405.wav,t will take place in July.
data/wav48/p284/p284_406.wav,he jury is expected to return a verdict in the case today.
data/wav48/p284/p284_407.wav,"hankfully, no-one on the bus is too badly hurt."
data/wav48/p284/p284_408.wav,t is full-scale.
data/wav48/p284/p284_409.wav,"hen , he laughs."
data/wav48/p284/p284_410.wav,ou know the sort of thing.
data/wav48/p284/p284_411.wav, knew the script.
data/wav48/p284/p284_412.wav,t might be.
data/wav48/p284/p284_413.wav,"eel the air, the space."
data/wav48/p284/p284_414.wav,e scored a touchdown.
data/wav48/p284/p284_415.wav, believe the gap is nearly there.
data/wav48/p284/p284_416.wav,"dinburgh, in fact, was not included in the survey."
data/wav48/p284/p284_417.wav,he shareholders will vote to wind up the company on Friday morning.
data/wav48/p284/p284_418.wav,t is legally binding.
data/wav48/p284/p284_419.wav,s there any prospect of this happening?
data/wav48/p284/p284_420.wav,e was convicted at Glasgow Sheriff Court.
data/wav48/p284/p284_421.wav,riksson would have approved.
data/wav48/p284/p284_422.wav,'ve invented a village in East Lothian.
data/wav48/p284/p284_423.wav,t was little else.
data/wav48/p284/p284_424.wav,e is to appeal.
data/wav48/p284/p284_425.wav,ato will prevail.
data/wav48/p285/p285_001.wav,lease call Stella.  
data/wav48/p285/p285_002.wav,sk her to bring these things with her from the store.  
data/wav48/p285/p285_003.wav,"ix spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.  "
data/wav48/p285/p285_004.wav,e also need a small plastic snake and a big toy frog for the kids.  
data/wav48/p285/p285_005.wav,"he can scoop these things into three red bags, and we will go meet her Wednesday at the train station. "
data/wav48/p285/p285_006.wav,"hen the sunlight strikes raindrops in the air, they act as a prism and form a rainbow. "
data/wav48/p285/p285_007.wav,he rainbow is a division of white light into many beautiful colors. 
data/wav48/p285/p285_008.wav,"hese take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon. "
data/wav48/p285/p285_009.wav,"here is , according to legend, a boiling pot of gold at one end. "
data/wav48/p285/p285_010.wav,"eople look, but no one ever finds it. "
data/wav48/p285/p285_011.wav,"hen a man looks for something beyond his reach, his friends say he is looking for the pot of gold at the end of the rainbow. "
data/wav48/p285/p285_012.wav,hroughout the centuries people have explained the rainbow in various ways. 
data/wav48/p285/p285_013.wav,ome have accepted it as a miracle without physical explanation. 
data/wav48/p285/p285_014.wav,o the Hebrews it was a token that there would be no more universal floods. 
data/wav48/p285/p285_015.wav,he Greeks used to imagine that it was a sign from the gods to foretell war or heavy rain. 
data/wav48/p285/p285_016.wav,he Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky. 
data/wav48/p285/p285_017.wav,thers have tried to explain the phenomenon physically. 
data/wav48/p285/p285_018.wav,ristotle thought that the rainbow was caused by reflection of the sun's rays by the rain. 
data/wav48/p285/p285_019.wav,"ince then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows. "
data/wav48/p285/p285_020.wav,any complicated ideas about the rainbow have been formed. 
data/wav48/p285/p285_021.wav,"he difference in the rainbow depends considerably upon the size of the drops, and the width of the colored band increases as the size of the drops increases. "
data/wav48/p285/p285_022.wav,he actual primary rainbow observed is said to be the effect of super-imposition of a number of bows. 
data/wav48/p285/p285_023.wav,"f the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow. "
data/wav48/p285/p285_024.wav,"his is a very common type of bow, one showing mainly red and yellow, with little or no green or blue."
data/wav48/p285/p285_025.wav,"olice were called to the scene, according to the weekend reports."
data/wav48/p285/p285_026.wav,"n both cases, I suffered a fiasco."
data/wav48/p285/p285_027.wav,everal other countries are also reported to be interested in the format.
data/wav48/p285/p285_028.wav,"owever, the following year the cancer returned."
data/wav48/p285/p285_029.wav,"heir courage, and their honesty, should be respected."
data/wav48/p285/p285_030.wav,hey were described as being in a serious but stable condition yesterday.
data/wav48/p285/p285_031.wav,"here's a story, too."
data/wav48/p285/p285_032.wav,his is the window.
data/wav48/p285/p285_033.wav,e was jailed for five years.
data/wav48/p285/p285_034.wav,r Ferguson became a minister after seven years as a journalist.
data/wav48/p285/p285_035.wav,hey did not replace it with a conviction for culpable homicide.
data/wav48/p285/p285_036.wav,"t's a commission, and it's for work, a year's work."
data/wav48/p285/p285_037.wav,hey're just different.
data/wav48/p285/p285_038.wav,t was clear.
data/wav48/p285/p285_039.wav,"ndeed, he does."
data/wav48/p285/p285_040.wav,eople come into the Borders for the beauty of the background.
data/wav48/p285/p285_041.wav,"f course, on Tuesday, United were beaten despite this."
data/wav48/p285/p285_042.wav,"ure, it's funny."
data/wav48/p285/p285_043.wav,his represents a tough game for us.
data/wav48/p285/p285_044.wav,s a drug dealer?
data/wav48/p285/p285_045.wav,e has already suffered a good deal of unwanted attention.
data/wav48/p285/p285_046.wav,e looks like an Afghan.
data/wav48/p285/p285_047.wav,o-one has appeared in court in relation to her death.
data/wav48/p285/p285_048.wav,ere's a clue.
data/wav48/p285/p285_049.wav, was lost.
data/wav48/p285/p285_050.wav,t's a miracle.
data/wav48/p285/p285_051.wav, love the Dome.
data/wav48/p285/p285_052.wav,here was no safety net.
data/wav48/p285/p285_053.wav,his obsession wasn't just contained within the world of the losers.
data/wav48/p285/p285_054.wav,hat's the truth.
data/wav48/p285/p285_055.wav,e will treat it like a World Cup match.
data/wav48/p285/p285_056.wav,he rate of growth in road traffic is already beginning to slow.
data/wav48/p285/p285_057.wav,cotland had great assets.
data/wav48/p285/p285_058.wav,t's that kind of place.
data/wav48/p285/p285_059.wav,hey are real.
data/wav48/p285/p285_060.wav,here was a tremendous amount of anger and frustration in that music.
data/wav48/p285/p285_061.wav,e should have known.
data/wav48/p285/p285_062.wav, was conceived in Aberdeen.
data/wav48/p285/p285_063.wav,obin Williams is very subdued.
data/wav48/p285/p285_064.wav,he tournament has now been cancelled.
data/wav48/p285/p285_065.wav,here could be a way back.
data/wav48/p285/p285_066.wav,he death rates are still as high.
data/wav48/p285/p285_067.wav, had my suspicions.
data/wav48/p285/p285_068.wav," am a soldier, a soldier, a soldier."
data/wav48/p285/p285_069.wav," would think about the end of January, the beginning of February."
data/wav48/p285/p285_070.wav,ven the one she loved.
data/wav48/p285/p285_071.wav,t's now down in black and white.
data/wav48/p285/p285_072.wav,r Irvine said Mr Rafferty was now in good spirits.
data/wav48/p285/p285_073.wav,hat has changed?
data/wav48/p285/p285_074.wav,"f course, we will need to strengthen the squad for Europe."
data/wav48/p285/p285_075.wav,e is in the queue.
data/wav48/p285/p285_076.wav,e is driven.
data/wav48/p285/p285_077.wav,ll options are open.
data/wav48/p285/p285_078.wav, was too young.
data/wav48/p285/p285_079.wav,omeone who cares
data/wav48/p285/p285_080.wav,t just shows the arrogance of Labour and the Liberal Democrats.
data/wav48/p285/p285_081.wav,t is a blow.
data/wav48/p285/p285_082.wav,hey lived for their children.
data/wav48/p285/p285_083.wav,t will be tight.
data/wav48/p285/p285_084.wav,his is the start of our season.
data/wav48/p285/p285_085.wav,"esterday, he continued to keep a low profile."
data/wav48/p285/p285_086.wav,hat deal will be decided under the existing rules.
data/wav48/p285/p285_087.wav,e knew they could do it.
data/wav48/p285/p285_088.wav,ut I was wrong.
data/wav48/p285/p285_089.wav,"ertainly, the Taliban regime is finished."
data/wav48/p285/p285_090.wav, wish I had put on a brighter tie.
data/wav48/p285/p285_091.wav, saw the whole thing.
data/wav48/p285/p285_092.wav,"reviously, they were raised in the European Court of Human Rights."
data/wav48/p285/p285_093.wav,t was mayhem.
data/wav48/p285/p285_094.wav,ournalists should make him.
data/wav48/p285/p285_095.wav,t is a love affair.
data/wav48/p285/p285_096.wav,"owever, the intensive care unit at the Southern General Hospital was full."
data/wav48/p285/p285_097.wav,hey tried to deny it.
data/wav48/p285/p285_098.wav,"fter that time, the market itself will set the prices."
data/wav48/p285/p285_099.wav,"o, the equipment is extra."
data/wav48/p285/p285_100.wav,e have an election in eight days.
data/wav48/p285/p285_101.wav,il embargo endorsed.
data/wav48/p285/p285_102.wav,"or these people, the ruling is very welcome."
data/wav48/p285/p285_103.wav,he reflects a bit.
data/wav48/p285/p285_104.wav,t was an interesting thing to do.
data/wav48/p285/p285_105.wav,"hile they went on holiday, we got the contract."
data/wav48/p285/p285_106.wav,he is believed to be in South Africa.
data/wav48/p285/p285_107.wav," was fighting for my life, I thought."
data/wav48/p285/p285_108.wav,s that right?
data/wav48/p285/p285_109.wav,"e leaves a wife, a son and a daughter."
data/wav48/p285/p285_110.wav,t was the eighties.
data/wav48/p285/p285_111.wav,his gives a financial incentive to switch.
data/wav48/p285/p285_112.wav,t is so sad.
data/wav48/p285/p285_113.wav,ony Blair's spokesman insisted the decision came from Dublin.
data/wav48/p285/p285_114.wav,"n the current outbreak, the reverse is true."
data/wav48/p285/p285_115.wav,t is rubbish.
data/wav48/p285/p285_116.wav,ho would be a referee?
data/wav48/p285/p285_117.wav,e enjoyed it today.
data/wav48/p285/p285_118.wav,he does not want to speak.
data/wav48/p285/p285_119.wav,"ere, again, they were denied a voice."
data/wav48/p285/p285_120.wav,here were no grounds for his action.
data/wav48/p285/p285_121.wav,t has removed a bit of guilt.
data/wav48/p285/p285_122.wav,he really suffered for her art.
data/wav48/p285/p285_123.wav,t is not a U-turn.
data/wav48/p285/p285_124.wav,"ffered the gold medal, he declined."
data/wav48/p285/p285_125.wav,o production was achieved.
data/wav48/p285/p285_126.wav,"e's delighted, too, with the new premises."
data/wav48/p285/p285_127.wav, am now unemployed.
data/wav48/p285/p285_128.wav,e work well together.
data/wav48/p285/p285_129.wav,t's not true.
data/wav48/p285/p285_130.wav,olice could not say if the two incidents were connected.
data/wav48/p285/p285_131.wav,obody will know the feeling of the branches until October.
data/wav48/p285/p285_132.wav,t is not satisfied with the standard of fire safety provisions.
data/wav48/p285/p285_133.wav,e sees a difference in the style of the two teams.
data/wav48/p285/p285_134.wav,"f people are genuine, then the problem is not Osama bin Laden."
data/wav48/p285/p285_135.wav,t seems so long since I did the exams.
data/wav48/p285/p285_136.wav,"uddenly, the Fir Park side were in disarray."
data/wav48/p285/p285_137.wav,e will continue to talk to find a solution for Scottish football.
data/wav48/p285/p285_138.wav,ho would be right?
data/wav48/p285/p285_139.wav,"lice, the girl, was said by doctors to be in good condition."
data/wav48/p285/p285_140.wav, was awful.
data/wav48/p285/p285_141.wav,hat group reported just before Christmas.
data/wav48/p285/p285_142.wav,nitial reports said the aircraft had experienced a loss of power.
data/wav48/p285/p285_143.wav,T S all change at Kilmarnock.
data/wav48/p285/p285_144.wav,he amount of energy in a tornado is enormous.
data/wav48/p285/p285_145.wav,he woman is a star who has grown to love the limelight.
data/wav48/p285/p285_146.wav,he weather forecast isn't good.
data/wav48/p285/p285_147.wav,"rucially, though, United were still alive."
data/wav48/p285/p285_148.wav, was on a roll.
data/wav48/p285/p285_149.wav,he had gone to the Catholic school.
data/wav48/p285/p285_150.wav,e are on a four-year mission.
data/wav48/p285/p285_151.wav,he abuse of elderly people was appalling.
data/wav48/p285/p285_152.wav,t was only a matter of time before someone was killed.
data/wav48/p285/p285_153.wav,y Dad is a hero.
data/wav48/p285/p285_154.wav,"his year, this month, will be special for Torrance."
data/wav48/p285/p285_155.wav,"nside, the atmosphere was quiet."
data/wav48/p285/p285_156.wav,hat includes the equipment?
data/wav48/p285/p285_157.wav,"ell, he should know."
data/wav48/p285/p285_158.wav, will tell you.
data/wav48/p285/p285_159.wav,ouncillors are expected to take a decision within the next few weeks.
data/wav48/p285/p285_160.wav,ilitary action is the only option we have on the table today.
data/wav48/p285/p285_161.wav,"s, indeed, they would be."
data/wav48/p285/p285_162.wav,he First Minister is scheduled to be elected by the Parliament tomorrow.
data/wav48/p285/p285_163.wav,ocal managers are already involved in talks with potential investors.
data/wav48/p285/p285_164.wav,hey are not advertised.
data/wav48/p285/p285_165.wav,ell it like it was?
data/wav48/p285/p285_166.wav,even people were later detained by police.
data/wav48/p285/p285_167.wav,"t's hard enough for a father, anyway, and I was forever grateful."
data/wav48/p285/p285_168.wav,"y then, however, both men were already in the US."
data/wav48/p285/p285_169.wav, carried on for him.
data/wav48/p285/p285_170.wav,e was a crazy man.
data/wav48/p285/p285_171.wav,"hey might be broken, but they are not defeated."
data/wav48/p285/p285_172.wav,"ne season, they might do well."
data/wav48/p285/p285_173.wav,s we worked.
data/wav48/p285/p285_174.wav,"owever, the figures were disputed by the Scottish Prison Service."
data/wav48/p285/p285_175.wav,t is not either national standards or local control.
data/wav48/p285/p285_176.wav,y players are special.
data/wav48/p285/p285_177.wav, drove the ball well.
data/wav48/p285/p285_178.wav,he conference is a chance for members to contribute to the debate.
data/wav48/p285/p285_179.wav,he goals were good.
data/wav48/p285/p285_180.wav,is name was unknown.
data/wav48/p285/p285_181.wav,othing is safe.
data/wav48/p285/p285_182.wav,nd she is a successful actor with three decades of experience.
data/wav48/p285/p285_183.wav,any innocent people will die.
data/wav48/p285/p285_184.wav,"t wasn't a penalty, it was outside the area."
data/wav48/p285/p285_185.wav, saw military vehicles in the distance.
data/wav48/p285/p285_186.wav,he judges will give a ruling next Wednesday.
data/wav48/p285/p285_187.wav,hat has caused the demise of singing?
data/wav48/p285/p285_188.wav,ny change would be subject to the Scottish Parliament's approval.
data/wav48/p285/p285_189.wav,here is no openness.
data/wav48/p285/p285_190.wav,"uddenly, the rugby world had changed."
data/wav48/p285/p285_191.wav,reasury spokesman Malcolm Bruce is also considered a potential contender.
data/wav48/p285/p285_192.wav,t caused a lot of upset.
data/wav48/p285/p285_193.wav," think the Commission has been very, very slow to react."
data/wav48/p285/p285_194.wav,t's a fact.
data/wav48/p285/p285_195.wav, came home by ambulance.
data/wav48/p285/p285_196.wav,he modern approach will also be reflected in the terms of address.
data/wav48/p285/p285_197.wav,e live by the rule of law.
data/wav48/p285/p285_198.wav,he service from the other players was super.
data/wav48/p285/p285_199.wav,he guidelines are expected to be finalised before next spring.
data/wav48/p285/p285_200.wav,hey've got three-quarters of the way.
data/wav48/p285/p285_201.wav,oday was first class.
data/wav48/p285/p285_202.wav,"e're not seeing an image of the person, he said."
data/wav48/p285/p285_203.wav, don't want to use it.
data/wav48/p285/p285_204.wav,here was an e-mail.
data/wav48/p285/p285_205.wav,e knows a lot.
data/wav48/p285/p285_206.wav,waddle is a case in point.
data/wav48/p285/p285_207.wav,t's not before time.
data/wav48/p285/p285_208.wav,t's not ideal.
data/wav48/p285/p285_209.wav,e want to keep the pound.
data/wav48/p285/p285_210.wav,n each case they were a goal down.
data/wav48/p285/p285_211.wav,"owever, Dundee deserved to win this game."
data/wav48/p285/p285_212.wav,"n a technical level, they were not afraid to play good football."
data/wav48/p285/p285_213.wav,he council has proposed a temporary barrier to protect the monument.
data/wav48/p285/p285_214.wav,eople should make their own decisions.
data/wav48/p285/p285_215.wav,he Prime Minister has a huge regard for Mo.
data/wav48/p285/p285_216.wav,ecause they didn't want to know.
data/wav48/p285/p285_217.wav,hat has been the easy part.
data/wav48/p285/p285_218.wav,e also insisted that no concessions had been made to the French.
data/wav48/p285/p285_219.wav,t the top of the structure will remain the post of headteacher.
data/wav48/p285/p285_220.wav,"f it doesn't, it doesn't."
data/wav48/p285/p285_221.wav, am not ready for Lennox Lewis.
data/wav48/p285/p285_222.wav,"learly, the stakes are high."
data/wav48/p285/p285_223.wav,t is perfectly evident that the time for an inquiry will come.
data/wav48/p285/p285_224.wav,e said the winner had been chosen by consensus.
data/wav48/p285/p285_225.wav,ut she was.
data/wav48/p285/p285_226.wav,"t the time, he was a living legend."
data/wav48/p285/p285_227.wav,y wife and family are the support system.
data/wav48/p285/p285_228.wav,"er condition was yesterday described as critical, but stable."
data/wav48/p285/p285_229.wav,ewar is certainly under attack from within his own party.
data/wav48/p285/p285_230.wav,hey tried to give her advice.
data/wav48/p285/p285_231.wav,"he role was a knockout, but really difficult."
data/wav48/p285/p285_232.wav,alf of young people had had contact with the police.
data/wav48/p285/p285_233.wav,ealth is relative.
data/wav48/p285/p285_234.wav,ou should be.
data/wav48/p285/p285_235.wav,t's quite nice.
data/wav48/p285/p285_236.wav,"hree weeks later, he resigned."
data/wav48/p285/p285_237.wav,"t is not an option, but a policy requirement."
data/wav48/p285/p285_238.wav,he Home Office would not release any further details about the group.
data/wav48/p285/p285_239.wav,e also launched a new strategy for the agency.
data/wav48/p285/p285_240.wav,"n fact, it is deeply unpleasant."
data/wav48/p285/p285_241.wav,f we lose the doctor it would be the last straw.
data/wav48/p285/p285_242.wav,"e lost our composure towards the interval, he said."
data/wav48/p285/p285_243.wav," was at the British Olympic Medical Centre, on Friday."
data/wav48/p285/p285_244.wav, WAS certainly wrong with my prediction of the result.
data/wav48/p285/p285_245.wav,"n short, the Scottish excess is not difficult to justify."
data/wav48/p285/p285_246.wav,e will need to study the report before any decision is taken.
data/wav48/p285/p285_247.wav,"ow, suddenly, we have this new landscape."
data/wav48/p285/p285_248.wav,t was a hit.
data/wav48/p285/p285_249.wav,here's the mix.
data/wav48/p285/p285_250.wav,hildren should be given the same amount of rights as adults.
data/wav48/p285/p285_251.wav,he concerns are the same.
data/wav48/p285/p285_252.wav,"e was my big brother, my father, my grandfather."
data/wav48/p285/p285_253.wav,"or the Scottish judges, the affair is very delicate and unique."
data/wav48/p285/p285_254.wav,t is fantastic that other women will be able to benefit.
data/wav48/p285/p285_255.wav,t will now relate to all public bodies in Scotland.
data/wav48/p285/p285_256.wav,ne MP said he feared the job losses were only the beginning.
data/wav48/p285/p285_257.wav,s that a serious question?
data/wav48/p285/p285_258.wav,"ntil recently, she worked as a recruitment consultant in London."
data/wav48/p285/p285_259.wav,"owever, the force has not yet received a formal complaint."
data/wav48/p285/p285_260.wav,here's not much money in cycling.
data/wav48/p285/p285_261.wav,outer will be back.
data/wav48/p285/p285_262.wav,"n spite of recent advances, the language is still under threat."
data/wav48/p285/p285_263.wav,erhaps it's because I haven't finished the first two races.
data/wav48/p285/p285_264.wav,e was also married with two children.
data/wav48/p285/p285_265.wav,he system can work.
data/wav48/p285/p285_266.wav,e are happy.
data/wav48/p285/p285_267.wav,"t's great, because it takes a lot of pressure off the players."
data/wav48/p285/p285_268.wav,e're in shock.
data/wav48/p285/p285_269.wav,f course I was tempted.
data/wav48/p285/p285_270.wav,he decision was announced at its annual conference in Dunfermline.
data/wav48/p285/p285_271.wav,t was very fast.
data/wav48/p285/p285_272.wav,e promised to lead from the front in the battle for entry.
data/wav48/p285/p285_273.wav,hey seem to get away with it.
data/wav48/p285/p285_274.wav, feel pretty good.
data/wav48/p285/p285_275.wav,he election is total confusion and chaos.
data/wav48/p285/p285_276.wav,he looked so young.
data/wav48/p285/p285_277.wav,t's so awful.
data/wav48/p285/p285_278.wav,e looked very sharp.
data/wav48/p285/p285_279.wav,"urely, the Scottish Parliament is entitled to take a view on that."
data/wav48/p285/p285_280.wav,hat would be the timetable for withdrawal?
data/wav48/p285/p285_281.wav,e will address the nation this evening.
data/wav48/p285/p285_282.wav,"et, it worked."
data/wav48/p285/p285_283.wav,ho will perform?
data/wav48/p285/p285_284.wav,t was good.
data/wav48/p285/p285_285.wav,ho did the recruiting?
data/wav48/p285/p285_286.wav,e are not going to forget.
data/wav48/p285/p285_287.wav,o Briton has ever won.
data/wav48/p285/p285_288.wav,e added that public transport improvements must also be maintained.
data/wav48/p285/p285_289.wav,ho can predict?
data/wav48/p285/p285_290.wav,here was a vacuum.
data/wav48/p285/p285_291.wav, have tonight resigned as a member of the European Commission.
data/wav48/p285/p285_292.wav,e was at home with his pals.
data/wav48/p285/p285_293.wav,hat has altered?
data/wav48/p285/p285_294.wav, was brought up in a mining background.
data/wav48/p285/p285_295.wav,he is really magic.
data/wav48/p285/p285_296.wav,"ithin months, he was a part-time tribunal chairman."
data/wav48/p285/p285_297.wav,ne was a lawyer.
data/wav48/p285/p285_298.wav, police inquiry began about two weeks before the General Election.
data/wav48/p285/p285_299.wav,hey are wrong.
data/wav48/p285/p285_300.wav,t could work.
data/wav48/p285/p285_301.wav,his is a war over our home.
data/wav48/p285/p285_302.wav,"n performance, that quality can prove to be a challenge."
data/wav48/p285/p285_303.wav,lex Smith has been a massive influence on my career as well.
data/wav48/p285/p285_304.wav,t needs a team approach.
data/wav48/p285/p285_305.wav,"he report will go before the Scottish Parliament, probably in early autumn."
data/wav48/p285/p285_306.wav,here is no excuse.
data/wav48/p285/p285_307.wav,"owever, he is a coach, and he remains a coach at heart."
data/wav48/p285/p285_308.wav,he letters are going out today.
data/wav48/p285/p285_309.wav,he is very distinctive.
data/wav48/p285/p285_310.wav,e are a peaceful people.
data/wav48/p285/p285_311.wav,artley should know.
data/wav48/p285/p285_312.wav,enman has been warned.
data/wav48/p285/p285_313.wav,ruelty is an accepted feature of conflict in the Balkans.
data/wav48/p285/p285_314.wav,lans to celebrate the Queen's Golden Jubilee will proceed.
data/wav48/p285/p285_315.wav, review is under way.
data/wav48/p285/p285_316.wav,t will work.
data/wav48/p285/p285_317.wav, came into this world with nothing.
data/wav48/p285/p285_318.wav,hat is a trend which will be encouraged.
data/wav48/p285/p285_319.wav,ff with their heads.
data/wav48/p285/p285_320.wav,e think all other measures are not exhausted.
data/wav48/p285/p285_321.wav,here was no time scale.
data/wav48/p285/p285_322.wav,ur message was inclusive.
data/wav48/p285/p285_323.wav,ither team will be hard.
data/wav48/p285/p285_324.wav,t's not long enough.
data/wav48/p285/p285_325.wav,"ast night, he pledged to clear his name."
data/wav48/p285/p285_326.wav,e scored a touchdown.
data/wav48/p285/p285_327.wav,he party is up for it.
data/wav48/p285/p285_328.wav,he outcome is not in doubt.
data/wav48/p285/p285_329.wav,ater in the day he was forced to explain his position.
data/wav48/p285/p285_330.wav,"n addition, certain areas are closed at certain times."
data/wav48/p285/p285_331.wav,he same things will happen with GM foods.
data/wav48/p285/p285_332.wav,"opefully, it will come from someone on our side."
data/wav48/p285/p285_333.wav,hree years ago he would have been.
data/wav48/p285/p285_334.wav, would be quite happy for the money to be given back.
data/wav48/p285/p285_335.wav,"ocally, too, the MP is under fire."
data/wav48/p285/p285_336.wav,'ve got no secret.
data/wav48/p285/p285_337.wav,ent on sale.
data/wav48/p285/p285_338.wav,'m very lucky.
data/wav48/p285/p285_339.wav,ur policy is clear.
data/wav48/p285/p285_340.wav,"n the early days, I was obsessed with working in the theatre."
data/wav48/p285/p285_341.wav, will miss him.
data/wav48/p285/p285_342.wav,hey should take their mobile phones.
data/wav48/p285/p285_343.wav, got a yellow card.
data/wav48/p285/p285_344.wav,"rom our point of view, the player is free to leave."
data/wav48/p285/p285_345.wav,he man was obviously desperate to get away from the police.
data/wav48/p285/p285_346.wav, HAVE a dream.
data/wav48/p285/p285_347.wav,here may be reasons for it.
data/wav48/p285/p285_348.wav,"rs Thatcher was in the right place, at the right time."
data/wav48/p285/p285_349.wav,angers can expect a physical battle in the national stadium tonight.
data/wav48/p285/p285_350.wav, spokeswoman for Edinburgh City Council confirmed its support for the company.
data/wav48/p285/p285_351.wav,he Scottish Parliament should set an example for Westminster to follow.
data/wav48/p285/p285_352.wav,he pair are very much in love.
data/wav48/p285/p285_353.wav,t is the Holiday programme with a mortgage.
data/wav48/p285/p285_354.wav,o do so he reckons that a good opening result is essential.
data/wav48/p285/p285_355.wav,e will be homeless.
data/wav48/p285/p285_356.wav,"n fact, we were all over the shop."
data/wav48/p285/p285_357.wav,t is a memorial.
data/wav48/p285/p285_358.wav,t should be an enjoyable and challenging period of their lives.
data/wav48/p285/p285_359.wav,e is very concerned about his fitness as a footballer.
data/wav48/p285/p285_360.wav,his is a club on the rise.
data/wav48/p285/p285_361.wav,ll the investment is possible through the public sector.
data/wav48/p285/p285_362.wav,hey believed it worked.
data/wav48/p285/p285_363.wav,"e have to create a climate of trust, which is not easy."
data/wav48/p285/p285_364.wav,he final decision was between Scotland and the Republic of Ireland.
data/wav48/p285/p285_365.wav,nything is possible in football and we can beat Celtic again.
data/wav48/p285/p285_366.wav,t seems a long time ago.
data/wav48/p285/p285_367.wav,his big issue is whether it can be enforced.
data/wav48/p285/p285_368.wav,"o there, we won."
data/wav48/p285/p285_369.wav,"y that time, however, it was already too late."
data/wav48/p285/p285_370.wav,here is no signature.
data/wav48/p285/p285_371.wav,hether his stance is shared by the incoming manager is another matter.
data/wav48/p285/p285_372.wav,t does not even have a staff shortage.
data/wav48/p285/p285_373.wav,"owever, the players should have a voice in these matters."
data/wav48/p285/p285_374.wav,'m still an amateur in that sense.
data/wav48/p285/p285_375.wav,he Cabinet is split over the issue.
data/wav48/p285/p285_376.wav,omething is wrong.
